"GSM60733.CEL.gz","GSM60734.CEL.gz","GSM60735.CEL.gz","GSM60736.CEL.gz","GSM60737.CEL.gz","GSM60738.CEL.gz","GSM60739.CEL.gz","GSM60740.CEL.gz","GSM60741.CEL.gz","GSM60742.CEL.gz","GSM60743.CEL.gz","GSM60744.CEL.gz","GSM60745.CEL.gz","GSM60746.CEL.gz","GSM60747.CEL.gz","GSM60748.CEL.gz","GSM60749.CEL.gz","GSM60750.CEL.gz","GSM60751.CEL.gz","GSM60752.CEL.gz","GSM60753.CEL.gz","GSM60754.CEL.gz","GSM60755.CEL.gz","GSM60756.CEL.gz","GSM60757.CEL.gz","GSM60758.CEL.gz","GSM60759.CEL.gz","GSM60760.CEL.gz","GSM60761.CEL.gz","GSM60762.CEL.gz","GSM60763.CEL.gz","GSM60764.CEL.gz","GSM60765.CEL.gz","GSM60766.CEL.gz"
"49513",6.097149852,6.032139668,6.082238675,6.21180494,6.072597212,6.220343573,6.181194943,6.146767917,6.067724367,5.933696307,6.310671649,6.276480347,6.739086581,6.41227985,6.852080508,6.620872788,6.6003938,6.51126359,6.471007374,6.517862348,6.427196927,6.418396508,6.48179073,6.406212534,6.130846211,6.244098474,6.287224737,6.30476559,6.17475102,6.194964523,6.108953811,6.354483221,6.129239336,6.208557782
"5387",6.466205751,6.585061661,6.146558685,6.236266901,6.0863552,6.452606991,5.996183441,6.093757783,6.117876597,6.542459648,6.125204562,6.457697712,6.243685403,6.371150334,6.122272214,6.218126955,6.416808097,6.276461104,6.299514064,6.344353877,6.281869937,6.287257806,6.226493579,6.363425916,6.236357347,6.301735418,6.251553375,6.382353308,6.177519198,6.350001593,6.435799026,6.393496648,6.553059708,6.410351063
"1734",6.367916968,6.025911429,5.873391658,6.452086058,5.893956458,6.180992409,6.298562569,5.997240436,6.117033516,6.102983535,6.170232046,6.364918772,6.568798001,6.395245759,6.373822199,6.321295383,6.427477736,6.555275421,6.219633145,6.469597938,6.460102216,6.46055956,6.504960032,6.332749341,6.244263902,6.494834444,6.52051574,6.34073836,6.268164871,6.27105426,6.296075377,6.29670385,6.357382903,6.236782924
"26491",6.113840281,6.762955642,6.444199466,6.350524862,6.204061707,6.76605352,5.60290831,7.096359332,6.041738343,6.621195425,6.104400292,5.747425471,6.054990192,5.8165589,6.496175314,6.587198634,5.624362018,5.672292461,6.38112383,6.861044193,6.516073577,6.431575793,6.213750456,6.180349219,6.2728369,6.135416529,5.754192268,6.747845666,6.211315278,6.135255667,6.713806191,6.55731938,6.46369528,6.613724601
"12027|12129|12129",5.942071441,6.671209976,6.490725519,6.188124317,6.178923529,6.314478439,6.281645013,6.337745308,6.197699929,6.803448281,6.405293666,6.212884048,6.280554149,6.20808097,6.230506605,6.267038391,6.404191047,6.233100189,6.351106299,6.165322623,6.32467767,6.088315237,6.020956852,6.160069252,6.435630669,6.328779601,6.211458875,6.486263161,6.305279028,6.216451632,6.242526638,6.466071591,6.486080126,6.398110183
"28631",6.506579447,6.331840304,5.714370448,6.289360297,5.846107719,6.267050577,5.989878684,6.06377119,5.959346045,5.95039123,5.758690729,6.790992704,6.521148947,6.588586848,6.426530904,6.5119803,6.334659719,6.674432622,6.641041247,6.489227528,6.628600904,6.530599722,6.670116085,7.012906468,5.965751518,6.157327132,6.189259558,6.337738635,5.97285668,5.838434398,6.344802096,6.221326725,6.364045304,6.456722403
"13779",5.717781199,6.595644612,6.229042063,6.423500242,6.15216667,6.50238567,5.991079818,6.685010213,6.078007487,6.651395346,6.30334062,5.641034355,6.280965599,5.875085082,6.256278709,6.172046594,6.014160814,5.996138067,6.09146807,6.389487024,6.091880003,6.270608388,6.118593992,5.883352722,6.198602984,6.44774791,6.055653535,7.199290948,6.070704815,6.268811362,6.834708155,6.985824716,6.875009176,7.04380006
"12754",6.371222597,7.738501765,6.007584533,7.307205961,6.545793872,7.04188562,6.065357543,7.486722288,6.40775346,7.577448841,6.258583403,6.135953666,5.911926286,5.825714431,6.052723659,5.956060042,6.124792626,5.926414107,6.023075695,5.819575563,5.528799708,5.657325051,6.206622213,6.443918648,6.031054526,6.125052283,6.030049312,6.642430419,6.082966322,5.960931583,6.297561641,6.416042164,6.133159048,6.253445355
"12556",5.064374201,4.737084856,5.273564395,5.032344533,5.478838925,5.05714564,5.070243223,4.918882261,5.139150203,4.945991775,5.312435907,5.238287843,7.839148635,9.348732424,9.212903381,9.780520583,8.729921259,5.532352486,9.311848623,9.3560831,9.395872949,9.054041627,9.298056532,5.331485456,4.97567275,5.397349958,4.791806391,5.041438291,5.156789725,5.314482751,5.00423416,5.043758396,5.122621154,5.088873065
"27962",6.293539939,6.273754095,5.470126987,6.211954928,5.40927408,6.068401067,5.313375411,6.486997255,5.511316763,6.199419815,5.199496357,7.003708609,7.388701701,7.203266514,7.167913873,7.279496677,6.484725263,6.98135401,6.6102874,7.733303817,6.861110167,7.177297265,6.991745969,7.023872765,5.606769029,5.391349765,5.53266413,6.201864318,5.078921672,5.131297847,6.330901717,6.217660123,6.431141717,6.170978373
"20208",6.320843302,6.093526609,6.295082249,6.373182209,5.996759258,6.02298737,6.310830165,6.12205423,5.95935299,6.061387205,6.234335757,6.289472836,6.380730728,6.590979643,6.387866475,6.433855779,6.784360652,6.336402951,6.527008499,6.511800248,6.369697921,6.602351594,6.470554561,6.30334163,6.332546403,6.296042719,6.376892546,6.052072796,6.359055017,6.379641265,6.130619367,6.281374528,6.262938037,6.229906135
"30135",6.440526848,5.973434342,6.01409264,6.480883436,6.138340298,6.159676636,6.049051282,5.951568209,5.86217751,6.018663238,6.233564664,6.301821066,6.507002831,6.112156104,6.439424987,6.391818974,6.691625777,6.587148778,6.534644482,6.349496061,6.57245836,6.491685636,6.445540332,6.432004957,6.234891418,6.373515342,6.505202124,6.293840585,6.393721508,6.450326739,6.323575032,6.316726157,6.128442637,6.300682388
"14660|9782|44465",6.145328667,5.589604247,5.69323395,6.149308178,5.561319769,6.30610272,5.754726342,6.25063159,5.717745748,5.780726696,6.362729148,6.622405673,6.981214842,6.384504703,6.60155703,6.594208593,6.978748775,6.412712123,6.627184398,6.669735373,6.620544302,6.686419102,6.75726092,6.257222769,6.025600206,6.398140781,6.130230059,6.337334548,6.309400936,6.186275991,6.367903022,6.417575834,6.548729333,6.334485378
"41660|18085",6.683441239,6.524113745,6.796872692,6.448930842,6.818726712,6.518298315,6.362960266,6.517499568,6.633741818,6.661697821,6.597100669,6.727221509,5.344774951,5.625915889,5.962665691,5.776934194,6.044525486,6.48011507,6.03351366,5.773815177,5.833519323,5.464430114,6.10760363,6.759125417,6.782288241,6.575556501,6.441500966,6.40850246,6.256996051,6.526695929,6.239305049,6.359673276,6.101812363,6.419073871
"11246",6.732008491,6.068126819,6.246307117,6.700106541,6.061771262,6.332235292,6.077938711,6.155139282,6.237337887,6.298819638,6.173101105,6.313326729,6.148554383,6.108006895,6.1834273,6.444726276,6.512125708,6.561283643,6.372141976,6.365899739,6.344278294,6.182550727,6.128850258,6.256514298,6.268605237,6.282022802,6.316958749,6.311722873,6.456244202,6.531290792,6.102961484,6.256427666,6.533799304,6.551016321
"27912",6.217045858,5.792693739,5.960372441,6.20583963,5.885781523,6.450133558,6.064542692,6.060761988,6.1759742,5.905951244,6.071441026,6.321312807,6.978627141,6.834436474,6.46146932,6.429057608,6.6783422,6.506106981,6.396711818,6.401533274,6.303823946,6.346150963,6.505767781,6.308219004,6.317176889,6.350461033,6.733827807,6.243851085,6.152553206,6.384826292,6.250883537,6.300382981,6.375880226,6.244924619
"18002",6.188712993,6.209030368,6.370593843,5.99567403,6.456236098,6.210896792,6.428676214,5.955002307,6.313743073,6.234824341,6.526610964,6.241264909,6.747539669,7.5748718,6.8034701,6.932385384,7.321824142,6.062728514,5.96982996,6.448707905,6.453140519,6.092208187,5.986341367,5.844770201,6.255086122,6.354836097,6.285313786,5.853285605,6.332377411,6.145856967,5.784557108,6.121983465,6.113242006,6.009876071
"25436",6.279514796,5.931245721,6.041442427,6.375817171,6.029840099,6.236570412,6.188568483,6.008146721,5.903773289,6.007343774,6.188129742,6.354922189,6.520681033,6.731306033,6.681952421,6.561768914,6.980516542,6.312996321,6.667040128,6.384358898,6.51799996,6.402135463,6.494618673,6.409650005,6.190740679,6.293872665,6.368586057,6.217346028,6.228148918,6.226990241,6.170494496,6.354476348,6.089609147,6.281384109
"48959",6.248407383,6.267806977,6.149030768,6.267484858,6.05320982,6.27277008,6.200077862,6.31220826,6.080178743,6.353250576,6.032717993,6.578217039,6.681121351,6.507357082,6.598552533,6.138312588,6.440537257,6.377446305,6.331793866,6.538399967,6.377397591,6.063532855,6.261700268,6.512103071,6.177672899,6.424753906,6.291502948,6.277358476,6.247299658,6.4530383,6.293282862,6.291591848,6.434828262,6.098910857
"29872",6.293205387,6.233728955,5.901700659,6.292547059,6.058292259,6.268716664,6.173924236,5.980456507,6.016087719,6.238982408,6.452553897,6.479107656,6.235336783,6.384992869,6.324531937,6.417836571,6.702461432,6.528867951,6.426808551,6.453551828,6.461150416,6.566422069,6.344521434,6.36080958,6.230543963,6.2667496,6.64006927,6.375016757,6.498665279,6.287063046,6.135536352,6.322255292,6.213924213,6.174300884
"119",6.34785488,6.208752968,6.681606547,5.971523676,6.744359925,6.106360658,6.341738532,6.10797001,6.665169671,6.247258732,6.373301403,6.117487083,5.782337379,6.064856171,6.158556075,6.362281386,6.181431503,6.285852591,5.889764026,5.924111396,6.327314769,6.223931672,6.43416551,6.411790893,6.628837613,6.506937468,6.322135721,6.354756203,6.63180791,6.720867279,6.464516145,6.471418195,6.374792656,6.307784191
"21894",6.410330852,6.126185483,5.913860553,6.339567445,5.955950895,6.094387179,6.13321996,6.194567,6.138161282,6.215152177,6.115262765,6.564605662,6.359999919,6.319834546,6.391287182,6.372873633,6.303574358,6.480853922,6.489091225,6.537021384,6.423917672,6.443647326,6.370219243,6.598273312,6.236341947,6.252278885,6.316082202,6.480321631,6.41517196,6.353322167,6.449865592,6.258745882,6.425924618,6.26682096
"28313",5.554347677,7.151113599,7.234968834,6.641754262,7.218928195,6.481314041,6.762775587,7.357992415,6.952848648,7.071701485,6.695081725,5.781025818,4.823133812,4.911666745,5.176904155,5.398974819,4.747023995,5.247829045,5.6122549,5.520971608,4.936626033,5.172935333,4.618717192,6.501633436,7.180416652,6.861525708,6.637036823,7.367340595,6.976898371,6.764837992,7.541365898,7.246969653,7.241660845,7.360909039
"25897",5.803398565,5.61658175,6.973400815,5.930605799,6.90315841,6.111597881,6.787171995,5.876449546,6.844309232,5.801472366,6.836345803,5.806203192,6.268015826,6.208307532,6.249671148,6.10327524,6.256778914,6.045213501,6.286867683,6.087189499,6.081986447,6.038701766,6.175719186,5.900361947,7.137165707,6.933999622,7.005414514,6.281406633,6.900418391,6.968337726,6.038252732,6.264835975,6.156468568,6.074506268
"34450",5.493996263,6.109878635,7.066663992,5.99179603,6.456265462,5.743727147,6.226285431,6.171110944,6.427278228,5.864954981,6.5611205,5.551645918,6.666403696,6.463527992,7.240904205,7.170571321,6.810383504,5.106083836,7.262958723,7.396697567,7.273455461,6.835761187,6.762530694,5.456278657,6.288625301,6.484017182,6.18376314,5.855397885,6.45737553,6.362613739,5.634409291,5.818126059,5.86545033,5.710550852
"6109|30001|32771|33032|33045|33026|33088|33347|33070",7.332397807,7.277662555,6.780039013,6.418826532,6.840403542,6.493075306,6.3930581,7.273649053,6.693046183,7.283999595,6.483870727,6.64352154,5.15700184,5.503264188,6.015058318,6.2377072,5.088957512,6.372123673,5.718253778,5.777799115,6.312461564,5.536107633,6.135516264,7.385786431,5.818714862,5.789886833,5.632929865,6.549880073,5.958964542,5.62302546,6.548617686,6.63646526,6.612067256,6.476682314
"8955",7.104626464,7.417446952,6.769478223,7.127539753,6.913294562,6.455462983,6.393914734,6.991572596,6.602660462,7.496667399,6.215637331,6.846801602,5.68185032,5.817812745,6.153806965,6.100712408,5.944172292,6.601527687,6.046020118,6.401923848,6.424777991,5.868621411,6.033761914,6.546685846,5.680298001,5.825631268,5.78220821,5.844884864,5.832656925,5.822076178,6.021644773,5.979011218,6.113932003,5.970319481
"19664",5.947617496,6.046129372,6.992423194,5.489031702,6.42964364,5.030298645,6.060277563,5.722623618,6.538887677,6.03530339,6.744905148,5.807551726,6.430042237,6.923967673,7.430407149,7.820502382,7.704534373,5.035104658,8.177277863,7.364052279,7.129745285,7.085256253,8.539367168,5.378577766,6.094900098,6.273750416,6.134853788,5.449463402,5.940675415,5.912494815,5.047805837,5.626940717,5.670250005,4.846977865
"32672",6.058301651,5.906108984,6.138892086,5.607736505,6.065640912,6.150047542,6.544222663,5.991037478,6.239470242,5.951670279,6.260845926,6.246702631,6.732878241,6.679926262,6.592589213,6.672003661,6.644766082,6.203018301,6.574916507,6.523508132,6.482653647,6.633714122,6.775128039,6.124592672,6.434342514,6.347440198,6.693648638,6.334078725,6.588103432,6.332129963,6.231200774,6.115142527,6.06453826,6.036659256
"41997|15756",6.304894376,5.971083309,5.891865438,6.191160515,5.800917723,6.223243659,6.083168891,6.140730843,6.053576765,6.048985501,6.180353832,6.360004361,6.294574529,6.377487456,6.434785064,6.209637907,6.755662308,6.39027283,6.447333993,6.641705111,6.590690729,6.616232672,6.532510743,6.508707221,6.343763507,6.390043668,6.194708236,6.588902837,6.30511866,6.393297391,6.363545829,6.564992462,6.310737532,6.479168445
"50357",6.256205478,5.998826391,5.998278942,5.975097644,6.502036859,6.213311852,6.335527935,6.197974561,6.21590048,6.252792212,6.346822712,6.396032107,6.332865948,6.468136778,6.422961559,6.333257112,6.598334622,6.450645831,6.548897467,6.4769471,6.326249837,6.346106982,6.33601774,6.197822826,6.292240936,6.384284759,6.64221816,6.245629631,6.385229194,6.467922025,6.204054677,6.332767306,6.347966611,6.181274665
"32480",6.163439333,5.831758818,5.949553499,6.127981411,6.033308295,6.287147206,5.973712695,6.048674376,6.046326535,5.981546077,6.306089694,6.73874331,6.802224552,6.842087127,6.46821536,6.412570085,6.786677273,6.543175979,6.605760579,6.663949983,6.482183385,6.565381144,6.772779791,6.239526365,6.277858406,6.233184557,6.246687126,6.222415745,6.298204683,6.218372331,6.196544395,6.282146969,6.144773701,6.258482517
"2267",6.404742047,6.467570431,6.765818927,6.350780212,6.339430291,6.333956065,6.344214182,6.258531122,6.410894893,6.299962122,6.550649771,6.426378937,6.046702716,6.375306052,6.394151602,6.472556949,6.251052062,6.19336994,6.145791902,6.083681159,6.128456609,6.113751655,6.201477657,6.27287357,6.443095718,6.338739956,6.450573842,6.235254508,6.365828526,6.211873384,6.325533703,6.317360667,6.384748688,6.349128896
"30775",7.394453589,7.174113845,5.919402841,7.070756932,5.952449807,6.856509981,5.573493759,7.403852053,5.827358507,7.703576258,5.835416193,6.671052862,5.731669473,5.679378738,6.009817034,6.038949122,6.139381235,6.550410247,5.909502127,6.067097384,6.079817084,5.877151352,6.049218447,7.273019394,5.752021172,5.972292267,5.898416138,6.754909687,5.959073892,5.843853241,6.465567337,6.488158618,6.704378824,6.457697884
"29206",6.247386279,6.135264324,6.12699938,6.356704945,6.056833656,6.266342198,6.13088634,6.069696925,6.189200554,6.034383105,6.285454762,6.557997307,6.428703213,6.389282649,6.223190474,6.243005277,6.411246444,6.656110338,6.49711552,6.524567323,6.514787253,6.384781571,6.393663697,6.266677856,6.287585029,6.416720311,6.396434314,6.343007607,6.376501394,6.442245089,6.337111826,6.235673059,6.420306509,6.449566783
"24116",6.195965951,6.143488852,6.461454406,6.168363827,6.648428446,6.234791648,6.417062528,6.254622136,6.613277699,6.188686567,6.476562098,5.867199328,5.960252773,6.360877859,6.141729708,6.201846597,6.127795691,6.156913144,6.320730241,6.391149448,6.112538587,6.180898503,6.066755721,5.934915669,6.756494158,6.572846329,6.373986986,6.445399176,6.762325619,6.499817476,6.595620527,6.506468474,6.501622149,6.458818628
"10603",5.625349533,5.660800759,6.731879075,5.897642266,6.621838006,5.878026223,6.120361329,5.970785191,6.675530421,5.717458285,6.919437576,5.571131494,6.146217845,6.620324691,6.770039806,6.708861689,6.350353699,5.192969644,6.847437389,6.863268075,6.781679464,6.889925122,6.618497092,5.643104824,6.686709102,6.669924867,6.286708768,6.415531233,6.772450686,6.586301556,6.209675238,6.212541621,6.086924772,6.359340165
"28368",6.36768783,6.357662138,6.075757223,6.206498931,6.361714465,6.226415924,6.242370059,6.259750054,6.259204161,6.26334073,6.078766288,6.553234525,6.380291319,6.341680658,6.108179966,6.17840753,6.415830504,6.62198756,6.22936377,6.350441024,6.209031235,6.263729704,6.440761769,6.491688919,6.372348464,6.460191972,6.52602901,6.390284829,6.497896591,6.361472283,6.41370768,6.287342962,6.351782791,6.241567532
"18624",6.447133509,6.155433184,7.305969269,5.849634707,7.212868526,6.045562503,6.995398012,6.130525084,7.184207837,6.041975321,6.778551024,6.188784597,6.122181389,6.076392523,6.259773769,6.13815168,5.833000975,6.159024244,6.104366585,5.970127726,6.261686599,6.089983815,6.177107003,6.081777592,6.685472845,6.350446057,6.408177262,6.152226636,6.743717721,6.734742853,6.075434211,6.280124409,6.029695176,6.140476798
"21526",5.928758364,6.16094277,6.895559249,6.339991562,7.041735223,6.056551536,6.376520362,6.22569863,6.910748688,6.626440147,6.72467065,5.811666857,5.786235314,5.528992029,6.145499288,6.313952226,6.127006414,5.944147238,6.274501546,6.223222731,6.083334647,6.360940383,6.274207425,5.98111099,6.794576021,6.664563099,6.613087401,6.33850661,6.985848672,6.793131658,6.198451878,6.292151979,6.186043325,6.202148654
"15972",6.368769375,5.654901148,6.139800924,6.032272639,5.819125866,6.198133695,6.294060442,6.11634497,6.162589508,5.919458263,6.291161972,6.730241291,6.095865102,6.161191296,6.200856755,6.275554168,6.093561942,6.774149192,6.26232107,6.503948069,6.383864192,6.306138632,6.278809302,6.756988131,6.750173644,6.523110093,6.272147661,6.535591124,6.505059747,6.490187201,6.650557686,6.738808502,6.470125288,6.460201389
"18254",6.255168796,5.911457626,6.471006832,6.102600439,6.048313336,6.506007162,6.418655853,5.932151092,6.404884246,5.848694944,6.408710034,6.452197493,6.675925732,6.461357466,6.542783488,6.339663279,6.639025404,6.407892658,6.437470173,6.381827302,6.563786127,6.489803273,6.436351504,6.323825577,6.263734526,6.217533881,6.349483602,6.29974802,6.4637545,6.404380227,6.314890083,6.310203326,5.932763588,6.231561441
"5985",5.979688833,6.473423624,6.113199638,6.555210297,6.023989523,6.833500752,5.915640175,6.597806691,6.096748373,6.302155459,6.036462053,6.576083123,5.98720334,5.959832273,6.159821506,6.052287912,6.074908282,6.303119429,6.19120847,6.078689577,5.998070143,6.074609799,6.117781186,6.436703933,6.289356504,6.396385531,6.307375779,7.024031439,6.206476113,6.233345446,7.360799057,6.739934662,6.803946756,7.036612804
"28441",6.763017089,6.101487655,6.988507002,5.77425552,7.082070205,5.874655271,6.46182562,6.235890412,6.718945666,6.232919027,6.584802067,6.222194495,5.74431385,5.294788395,6.075158464,6.145910083,5.347057004,6.541167551,6.202204301,6.007725499,6.193744522,6.188895725,6.27595027,6.300918115,7.043363349,6.76555408,6.60743882,6.592373056,6.790724515,6.748349996,6.288681223,6.451593487,6.32632405,6.365866438
