ENTREZ_GENE_ID,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state,pos,0.5,top 0.25
54776,9315,7907,4934,7089,12605,10624,7925,14399,1.0,1,0
10848,2143,1729,2544,1569,0,393,2673,0,0.75,1,0
94274,0,0,0,0,0,74,0,0,0.125,0,0
26472,211311,197493,128562,64725,3683,7319,0,22199,0.875,1,1
26051,4449,8972,4561,3762,1312,0,1053,0,0.75,1,0
10842,0,0,0,0,0,0,0,0,0.0,0,0
170954,189468,151657,182510,175075,94496,107587,117766,129914,1.0,1,1
84152,0,0,0,0,0,0,0,0,0.0,0,0
129285,39381,25223,32219,18359,30338,28748,30608,49147,1.0,1,0
221908,0,0,965,0,1160,0,0,0,0.25,0,0
284352,0,0,59,0,0,0,0,0,0.125,0,0
5509,7817,12425,12324,0,1482,0,0,0,0.5,0,0
90673,1832,0,0,0,4866,11441,12644,1195,0.625,1,0
5510,618261,380749,400818,242281,280485,274697,302657,403238,1.0,1,1
5511,192447,159975,168090,127038,117991,90587,136773,151171,1.0,1,1
55607,0,0,1850,0,0,0,0,0,0.125,0,0
84687,31463,27065,37983,26370,28852,36511,39849,36723,1.0,1,0
5515,569364,414141,368845,357413,233365,245049,233459,324897,1.0,1,1
5516,5982,4393,1269,0,4410,2006,6392,5350,0.875,1,0
5518,1738119,1594617,1350863,887347,777453,801292,790226,1233490,1.0,1,1
5519,92186,62140,60207,52297,9189,16385,10699,25836,1.0,1,0
5520,198894,198434,153010,138817,142028,103570,100337,139486,1.0,1,1
55844,8058,0,4107,0,7376,11182,5614,6340,0.75,1,0
55012,2631,3941,2439,2624,2199,1641,1022,2064,1.0,1,0
5525,26917,28715,32269,10028,37225,36079,34665,52735,1.0,1,0
5526,0,11409,0,40952,3312,7363,3326,3558,0.75,1,0
5527,79398,58273,55077,39353,37137,53916,31740,46725,1.0,1,1
5528,130417,184501,188587,107319,62955,85001,54499,88376,1.0,1,1
5529,29297,26186,30639,22789,18340,23070,16498,27997,1.0,1,0
5530,110530,87222,84272,44576,77235,79884,61152,81248,1.0,1,1
5532,61302,59855,67218,28497,30279,23712,20254,39314,1.0,1,0
5533,18722,23886,24229,11935,12555,27246,16609,17356,1.0,1,0
5534,8637,8159,0,0,4202,4552,0,8081,0.625,1,0
5531,211664,182085,161178,90848,54542,50048,55351,77968,1.0,1,1
9989,4007,7457,8976,6988,4508,3711,3765,6296,1.0,1,0
151987,88983,74045,59197,83864,39587,47122,42480,54022,1.0,1,1
5536,274014,220525,205427,129416,72738,76166,67072,77614,1.0,1,1
5537,289623,280185,254284,232489,156206,204705,98747,180473,1.0,1,1
22870,85811,103418,114595,83588,86102,94011,92391,148694,1.0,1,1
9701,44237,42172,42997,14825,32038,28826,23897,35837,1.0,1,0
5538,380562,187473,160343,121647,38158,41531,31319,89427,1.0,1,1
160760,10761,8168,12465,5099,9269,16596,15314,23621,1.0,1,0
23398,95746,90993,90250,77833,108277,120648,98570,116683,1.0,1,1
10084,129869,109785,100116,100987,66413,66326,129392,100148,1.0,1,1
11230,19737,38059,52015,31255,37077,46485,77109,69666,1.0,1,1
84106,154,106,0,2165,0,103,90,148,0.75,1,0
9055,7349,8497,9640,6076,0,4949,0,0,0.625,1,0
5546,52477,48482,38803,19600,29090,30330,22356,38725,1.0,1,0
5547,45092,50211,38209,20635,25687,35540,23805,33597,1.0,1,0
639,0,0,0,0,0,0,0,0,0.0,0,0
7799,2712,3692,1948,14966,2321,2294,3748,2343,1.0,1,0
5052,16987827,12801505,10368644,6965155,3720714,4257300,3105975,5764665,1.0,1,1
7001,6412265,5269156,3256584,3142954,3428090,3871025,2736854,4414518,1.0,1,1
10935,4249497,2511493,2372799,1226538,837825,1160314,1033834,1107492,1.0,1,1
10549,673165,474752,441298,166988,68700,88762,77831,96884,1.0,1,1
25824,1951855,1595357,1559741,1014067,1444289,1770125,1463902,1954196,1.0,1,1
9588,2398157,1971076,1462621,1485652,1374944,2397219,1329452,2649675,1.0,1,1
10113,66026,75571,84937,58575,50146,53175,60292,69491,1.0,1,1
5550,199879,239277,175199,97566,107677,117184,80799,139142,1.0,1,1
9581,15533,1586,12525,8196,3532,4140,3011,5261,1.0,1,0
57580,829,7604,4433,1478,1762,6388,392,1016,1.0,1,0
5551,416,440,501,162,328,119,79,230,1.0,1,0
5553,38,105,11,12,222,619,117,55,1.0,1,0
10394,0,0,18,0,0,0,0,16,0.25,0,0
10216,96,1575,3657,302,185,67,743,1610,1.0,1,0
5554,0,0,0,0,0,0,0,0,0.0,0,0
144165,0,0,0,0,0,0,0,0,0.0,0,0
5557,69384,87403,40349,34610,2735,4624,725,3534,1.0,1,1
5558,100656,109199,87948,58790,1093,1619,930,2493,1.0,1,1
5562,58867,63581,45310,34245,52417,68436,50386,64720,1.0,1,1
5564,72861,47404,30759,28697,41768,49710,50715,49809,1.0,1,0
5565,1095,0,0,0,1329,1007,0,1713,0.5,0,0
5567,250830,185516,257971,229012,409069,413597,284081,436855,1.0,1,1
5568,0,0,0,0,10191,7005,4110,8807,0.5,0,0
5571,105730,123569,114939,64184,50319,91246,56316,65284,1.0,1,1
51422,0,0,0,0,1851,3280,1783,3566,0.5,0,0
5573,694049,431214,527425,408442,562240,594685,473084,706207,1.0,1,1
5575,14946,10365,5841,21256,25169,29285,18354,58560,1.0,1,0
5576,194544,134327,158816,172683,289192,310505,335960,419828,1.0,1,1
5577,0,0,0,2355,926,1315,0,621,0.5,0,0
5578,44526,98050,79998,75168,82243,116736,76317,141225,1.0,1,1
5579,166210,186389,110079,103164,192477,147006,131791,204907,1.0,1,1
5580,73598,73838,72338,56746,27582,29107,22209,32741,1.0,1,0
5581,0,0,0,1922,589,0,0,0,0.25,0,0
5583,152061,150066,162058,77415,71264,99285,45870,101291,1.0,1,1
5584,16641,7246,10730,9911,4952,4369,3486,2107,1.0,1,0
5588,170398,186106,153186,72414,71578,54278,50853,46244,1.0,1,1
5589,863159,572841,583964,404476,363891,348017,387257,520943,1.0,1,1
5590,0,0,0,0,1231,0,1688,0,0.25,0,0
25865,86148,92926,89936,42076,68858,65957,42809,64943,1.0,1,1
23683,1108,1590,814,2550,2338,1045,926,1522,1.0,1,0
5591,610867,742345,677440,464421,439469,419045,342778,491600,1.0,1,1
5592,0,0,241,0,0,216,562,245,0.5,0,0
8575,92916,159674,166657,109774,126403,131365,96336,111842,1.0,1,1
79706,13364,14931,6315,11371,20664,21097,20700,38165,1.0,1,0
5612,10173,3552,6179,9279,20524,15792,5693,11665,1.0,1,0
5613,3275,4878,4004,3819,4275,5233,2535,6994,1.0,1,0
3276,1174338,762225,660587,883949,299430,339821,346169,434665,1.0,1,1
3275,12845,0,0,0,3993,2805,3126,6516,0.625,1,0
10196,53970,24307,37854,18254,3701,5098,3530,5629,1.0,1,0
10419,210895,227961,141812,115517,50802,62214,41817,94126,1.0,1,1
55170,0,0,0,1262,0,0,0,0,0.125,0,0
54496,962,2304,7901,8469,1433,0,934,0,0.75,1,0
90826,7034,9541,7322,2476,2887,5631,2216,6054,1.0,1,0
5621,10577,7600,0,0,6982,7028,9314,10170,0.75,1,0
5624,0,0,5950,4082,0,6302,10698,11385,0.625,1,0
10544,0,0,0,0,0,0,0,0,0.0,0,0
344405,0,0,0,0,0,0,0,0,0.0,0,0
5627,59550,2236,20645,15858,855,1336,117141,93995,1.0,1,1
11212,483882,253267,284109,195081,331575,283016,205495,373270,1.0,1,1
80209,3312,0,1314,0,361,0,0,0,0.375,0,0
8858,0,0,0,0,0,0,1325,3717,0.25,0,0
27339,1105611,663866,671112,708107,383680,530410,365506,537246,1.0,1,1
9129,142377,183441,160803,101305,99384,97392,105561,117881,1.0,1,1
26121,306420,293436,294323,178574,251819,203830,241616,324303,1.0,1,1
84950,212749,142831,163910,114043,78182,104078,86229,111553,1.0,1,1
55119,23919,27005,44498,70326,81627,60053,88437,107546,1.0,1,1
55015,23787,21463,21921,16614,19279,18656,15195,18179,1.0,1,0
9128,232627,210253,169637,159352,119737,142746,106978,162276,1.0,1,1
55660,116778,81021,78068,50897,52949,63786,76888,87854,1.0,1,1
25766,1197,824,986,0,846,663,1419,560,0.875,1,0
8899,57906,64739,57011,51829,73276,88947,83641,97896,1.0,1,1
24148,164018,158926,133666,130339,138527,138307,138061,176379,1.0,1,1
10594,445774,444542,377184,350828,323319,338548,329509,371801,1.0,1,1
5631,1461398,1285275,1243227,763509,889560,912733,590517,1170214,1.0,1,1
5634,224407,161899,127612,153402,57680,85073,52896,88556,1.0,1,1
5635,127413,128314,92259,70674,102685,132533,93211,157166,1.0,1,1
5636,243169,395358,294191,236666,317272,418202,306472,332507,1.0,1,1
55771,7928,7985,3725,9843,0,2265,0,8420,0.75,1,0
57479,2272,2534,1122,1312,3656,8775,2868,3163,1.0,1,0
78994,3063,3457,4354,3938,1256,1387,5610,1564,1.0,1,0
80742,298,0,2195,3974,4064,2715,3627,4017,0.875,1,0
11272,0,0,0,0,0,0,0,0,0.0,0,0
79899,0,0,0,0,0,0,0,0,0.0,0,0
133619,55590,54369,31900,34274,82294,69130,56679,73288,1.0,1,1
7916,26588,36995,30897,24539,15751,13272,15709,17649,1.0,1,0
84726,885,2500,1413,2575,744,767,262,1368,1.0,1,0
23215,50976,57244,46404,52787,25116,22904,22049,30597,1.0,1,0
5645,164174,57040,70688,102679,139101,87206,216521,238097,1.0,1,1
11098,0,0,0,3734,0,312,0,394,0.375,0,0
5646,0,2609,2074,0,0,0,0,0,0.25,0,0
260429,0,0,0,209,270,0,0,0,0.25,0,0
167681,0,0,0,0,0,0,0,0,0.0,0,0
400668,1329,0,0,0,1080,464,1841,1795,0.625,1,0
56952,0,0,0,0,0,13331,0,0,0.125,0,0
5657,67,109,0,44,45,76,16,52,0.875,1,0
158471,0,0,0,0,0,45,0,0,0.125,0,0
5660,581462,352208,339924,226909,230041,204962,225277,256648,1.0,1,1
29968,604236,823332,716215,219449,64898,78377,44261,83826,1.0,1,1
23362,0,4501,1453,0,0,0,610,0,0.375,0,0
23550,126734,97272,94122,48447,22536,20395,15880,28955,1.0,1,1
5663,282,0,6039,4530,26942,1668,2464,7072,0.875,1,0
11168,515461,610406,615044,510327,805061,1105192,1106270,1120321,1.0,1,1
5682,3489987,2209090,1897086,953945,480402,673535,279309,779409,1.0,1,1
5683,1194932,1068131,842920,708188,434438,558819,224498,422243,1.0,1,1
5684,1865709,1693902,1300624,972251,453531,524982,444722,668366,1.0,1,1
5685,1719652,1377109,1058924,931038,568193,844552,390870,814020,1.0,1,1
5686,3835151,2594053,2368543,1198390,853497,970412,739653,1160175,1.0,1,1
5687,2945928,2394455,2018141,1359304,791985,1145395,550335,1171873,1.0,1,1
5688,2105065,1923862,1502726,1221035,589542,641954,479858,813585,1.0,1,1
5689,2142496,2186166,1737831,1241062,684735,921859,475640,902446,1.0,1,1
5699,1165134,1050604,851761,921433,570469,815280,430491,796155,1.0,1,1
5690,1644827,1509765,1210956,1025616,464664,497287,353863,648898,1.0,1,1
5691,1708686,1053826,1489972,435045,310678,227510,175870,384672,1.0,1,1
5692,1327277,948323,982333,642989,379093,500605,353763,570849,1.0,1,1
5693,59258,108602,147646,68738,1403,813,873,2710,1.0,1,1
5694,443242,379984,221333,68774,1198,1346,0,2375,0.875,1,1
5695,264346,207790,218559,147069,76997,64419,37174,98787,1.0,1,1
5696,1213864,1182706,1222176,757093,509379,687534,263031,649630,1.0,1,1
5698,636860,1045935,930244,569550,609361,688670,543575,1155274,1.0,1,1
5700,729518,793293,744976,550886,298455,279983,232951,346797,1.0,1,1
5701,904314,923922,692140,667522,256364,347473,216258,395829,1.0,1,1
5702,1167931,866958,718093,465242,237376,202195,228288,331702,1.0,1,1
29893,12007,11493,10959,5277,0,0,0,0,0.5,0,0
5704,1209035,973290,649564,607335,266201,297209,257438,416174,1.0,1,1
5705,906135,988700,729803,487377,208700,269541,160149,355429,1.0,1,1
5706,776988,948741,665675,513036,287529,281413,195223,387004,1.0,1,1
5707,456180,447624,391198,262583,165364,182671,125177,238815,1.0,1,1
5716,282784,198882,149376,125659,155594,155302,171482,184190,1.0,1,1
5717,926022,1145798,825170,742771,357160,382459,287083,489600,1.0,1,1
5718,439932,581078,393665,292914,170525,149957,131489,192162,1.0,1,1
5719,814773,765449,634282,499590,284347,266554,253380,372629,1.0,1,1
10213,1071186,888256,781467,287776,148021,193658,114023,236948,1.0,1,1
5708,751148,775135,663006,419662,239175,283263,208072,333385,1.0,1,1
5709,525269,605202,486888,399938,302662,258956,217661,355443,1.0,1,1
5710,690993,628432,477272,350489,218059,258759,218433,301956,1.0,1,1
5711,514907,465045,317462,208748,233746,298484,207248,336140,1.0,1,1
9861,727977,889697,718857,454257,277637,312460,242436,385829,1.0,1,1
5713,559482,506472,451312,387902,143078,207938,110475,229753,1.0,1,1
5714,467733,702829,691378,343393,250166,225297,192026,387585,1.0,1,1
5715,652103,378571,303622,230095,130404,129532,133948,164945,1.0,1,1
5720,5272584,4713610,3837851,3376899,3522673,3338840,2988779,5226433,1.0,1,1
5721,4233812,2865176,2833913,3110668,1758727,1957916,1648999,2563444,1.0,1,1
10197,591583,507964,365253,369344,77552,87503,84846,128601,1.0,1,1
23198,9872,7840,10969,7945,703,1182,412,1984,1.0,1,0
9491,475267,377768,288981,172744,124728,170076,124910,214100,1.0,1,1
8624,106171,173260,105096,121441,17311,27614,13406,21771,1.0,1,1
56984,165675,225298,189485,97552,20112,43174,15485,53011,1.0,1,1
84262,149692,148317,65957,46735,28067,23341,16094,46154,1.0,1,1
389362,51906,76995,34368,14439,6223,11684,10688,16130,1.0,1,0
55269,450735,350242,341171,247947,133070,163460,155102,180980,1.0,1,1
5723,76942,68302,27457,7695,7761,11317,9994,16510,1.0,1,0
84722,0,0,0,0,1754,2517,2310,0,0.375,0,0
9051,12872,41260,39885,36831,33427,28421,39425,39385,1.0,1,0
9050,11038,10449,13923,6061,9863,9726,6910,12056,1.0,1,0
5724,0,0,2955,0,2090,0,2761,2324,0.5,0,0
375743,0,0,0,1560,0,0,0,0,0.125,0,0
5725,3416493,3525468,3007017,2193355,1487761,1524021,1534456,2025188,1.0,1,1
9991,164617,141712,183140,152511,106551,111735,111711,158382,1.0,1,1
79810,2001,594,2292,0,0,0,0,0,0.375,0,0
55037,127107,149082,130671,77198,35235,40507,33707,48573,1.0,1,1
9791,53107,69962,65912,33601,26911,32868,32829,40046,1.0,1,0
81490,0,0,0,0,0,0,0,0,0.0,0,0
5728,0,1489,0,0,1508,445,0,3710,0.5,0,0
9317,37871,40144,81736,57472,110998,155484,119659,140507,1.0,1,1
5729,0,0,0,0,0,0,1501,0,0.125,0,0
11251,0,0,0,0,0,0,0,0,0.0,0,0
5730,0,0,0,0,0,0,0,0,0.0,0,0
5734,0,0,0,0,0,0,0,0,0.0,0,0
9536,0,0,0,0,0,1035,0,0,0.125,0,0
80142,56210,54486,41120,46951,55590,89018,87264,69409,1.0,1,1
10728,4935249,3920842,3141211,2153003,867092,1035497,875052,978511,1.0,1,1
5738,0,0,534,0,0,0,0,0,0.125,0,0
5739,0,0,0,0,0,0,0,0,0.0,0,0
5740,0,0,2391,0,0,0,0,0,0.125,0,0
22949,3975,0,0,0,0,0,1460,0,0.25,0,0
145482,7319,10257,3477,11448,10786,26927,15367,15725,1.0,1,0
5742,0,0,0,0,0,539,0,0,0.125,0,0
5743,0,0,0,0,0,0,0,0,0.0,0,0
5747,7013,7879,4740,4732,4591,3925,3704,6040,1.0,1,0
2185,112793,96179,86062,61778,87914,80879,75157,94235,1.0,1,1
5754,0,0,0,3045,0,0,0,2456,0.25,0,0
5757,1338546,1395353,2702362,1535908,726734,1424492,1078421,1541102,1.0,1,1
5763,230035,303920,212975,106042,0,0,0,0,0.5,0,1
7803,0,0,0,0,0,0,0,0,0.0,0,0
8073,287278,207013,222852,120428,59451,104866,90734,139162,1.0,1,1
9200,0,0,0,0,0,0,0,0,0.0,0,0
114971,28551,67374,54269,27787,60532,88046,69197,65795,1.0,1,1
5770,403369,478453,452160,217904,176635,156788,192635,223057,1.0,1,1
5781,150465,150788,137095,76822,70293,81011,57455,107278,1.0,1,1
5782,698,0,69,282,145,433,1374,2581,0.875,1,0
26469,4322,4958,4353,1691,2412,2692,2799,3629,1.0,1,0
5771,32102,41277,31721,27385,18974,13353,22072,15517,1.0,1,0
26191,3575,3658,6573,9820,1275,1681,1368,2413,1.0,1,0
25930,25722,22092,23616,12469,18829,18397,11760,23874,1.0,1,0
5775,5194,845,1945,2747,696,1996,0,801,0.875,1,0
5777,699539,889214,880357,576775,927572,707945,696223,936961,1.0,1,1
5778,321878,291207,218635,154452,71611,87909,49311,89788,1.0,1,1
5780,20455,7994,12589,9397,10735,6276,8586,6282,1.0,1,0
5786,21339,17214,27916,14808,10522,25690,21879,21066,1.0,1,0
5788,1241461,1173876,1089767,1085948,1083628,1118213,1251135,1306891,1.0,1,1
5790,494811,393413,501104,312022,604700,603366,556660,670639,1.0,1,1
5791,9686,9102,17269,9796,17772,10392,13615,16409,1.0,1,0
5792,0,0,0,899,285,376,296,0,0.5,0,0
5795,15091,9936,15885,14417,6487,11846,14929,8739,1.0,1,0
5800,8754,7240,0,0,0,0,0,187,0.375,0,0
5802,0,85,1044,614,738,1433,1195,347,0.875,1,0
138428,0,8729,0,0,5580,0,3633,6247,0.5,0,0
51651,126966,184007,178285,133337,14752,24219,34154,31759,1.0,1,1
391356,249222,130212,120580,126557,144673,142597,117146,168697,1.0,1,1
9232,8529,3462,3456,4976,0,0,0,0,0.5,0,0
754,10436,9955,10945,0,4310,0,5545,6255,0.75,1,0
5806,7974,0,0,4891,143,0,31,48,0.625,1,0
22827,610213,549593,447067,437254,271575,277563,319616,396511,1.0,1,1
9698,30839,39227,39862,17604,16258,16389,18717,20437,1.0,1,0
23369,25102,25581,24530,17195,8996,10758,11427,16896,1.0,1,0
5813,88054,79097,70195,81342,182411,248960,185236,218958,1.0,1,1
5814,25781,59544,37387,16535,52628,69298,67862,95592,1.0,1,1
80324,154967,152428,108161,95464,93599,102580,106167,112531,1.0,1,1
150962,29157,11430,11214,4311,12195,8441,17615,8650,1.0,1,0
83480,0,29480,16175,3000,3031,2223,5109,6135,0.875,1,0
54517,51524,68512,62614,24201,8925,8120,6609,8330,1.0,1,0
83448,3738,1828,3933,4018,0,0,0,0,0.5,0,0
126789,0,0,0,1663,0,0,0,2004,0.25,0,0
5816,0,0,0,0,0,0,0,0,0.0,0,0
5817,0,0,0,689,0,0,0,0,0.125,0,0
79037,3034,0,0,0,0,0,0,0,0.125,0,0
5818,0,0,10201,0,0,0,0,0,0.125,0,0
5819,0,422,0,9025,0,0,0,0,0.25,0,0
11137,108635,59854,72084,48148,27067,20345,18387,29370,1.0,1,1
5822,0,1189,1394,1068,587,885,0,1222,0.75,1,0
114825,0,1826,1525,0,0,0,0,952,0.375,0,0
170394,0,0,0,4717,1017,0,0,0,0.25,0,0
54899,0,16610,21449,2898,9269,15563,7722,11426,0.875,1,0
5827,28941,26779,17411,0,8897,6267,0,17904,0.75,1,0
11264,0,0,0,0,0,859,0,0,0.125,0,0
5829,207939,53726,73489,74716,154043,187171,131391,205334,1.0,1,1
29108,1119539,815802,727678,390097,327700,467746,276319,621023,1.0,1,1
5831,336470,334678,70320,29874,941,13519,18312,1638,1.0,1,1
29920,590628,610167,416259,235628,7403,25582,4148,12710,1.0,1,1
65263,111680,77224,83081,35507,16158,30277,8830,11964,1.0,1,1
5834,248081,221962,185913,141501,343555,352335,337346,382985,1.0,1,1
5836,155,30,52,94,129,42,75,85,1.0,1,0
90780,1666,0,0,0,43579,25855,18881,27048,0.625,1,0
149628,1746,2385,18750,28817,21217,38331,42420,82222,1.0,1,1
79912,5277,17833,16226,10251,3506,2917,4044,4400,1.0,1,0
84795,3991,0,0,0,0,0,0,0,0.125,0,0
100996939,0,0,0,0,32005,33905,0,20704,0.375,0,0
5858,0,197,383,0,0,0,771,253,0.5,0,0
5859//2058,408064,392470,378138,290395,78721,78254,53321,105953,1.0,1,1
5860,155433,252810,218634,121858,192704,230802,108981,227138,1.0,1,1
9444,231944,192319,173359,109352,63002,86320,58911,103730,1.0,1,1
25797,0,1266,0,0,24,0,0,8,0.375,0,0
54814,3773,21445,15602,4757,4548,5288,3040,4396,1.0,1,0
23475,0,0,0,0,0,0,0,0,0.0,0,0
54870,41937,46295,40505,26070,25481,34321,16340,42077,1.0,1,0
55278,29895,24179,15961,17547,3234,6490,5374,6543,1.0,1,0
5768,351,339,0,117,0,68,1801,692,0.75,1,0
169714,4176,10347,13037,7189,2205,2629,3615,1867,1.0,1,0
81890,66069,66650,56227,33959,18925,27335,13109,20850,1.0,1,0
203069,1372,2674,0,0,935,570,0,1449,0.625,1,0
27291,0,0,1854,1383,981,1344,1827,1644,0.75,1,0
23518,2260,6323,2512,3065,0,2140,1613,1962,0.875,1,0
22864,0,0,0,0,138,179,138,0,0.375,0,0
91300,0,0,0,0,1681,0,9367,10541,0.375,0,0
10890,24036,113413,233960,390685,276624,240001,278160,330799,1.0,1,1
8766,25004,69939,29873,5012,3925,2570,2528,2417,1.0,1,0
9230,1232765,1350438,1518386,1041977,854723,797574,1170643,1231357,1.0,1,1
80223,52319,76497,83273,54111,12859,11464,9749,12094,1.0,1,0
9727,0,0,0,0,0,0,0,0,0.0,0,0
84440,12857,10295,6133,0,0,5893,2589,4066,0.75,1,0
26056,946,1288,417,461,1713,1480,716,1931,1.0,1,0
201475,0,37211,21090,9750,6768,4386,5700,4935,0.875,1,0
5872,2637,2939,3780,0,0,0,0,0,0.375,0,0
51552,669151,878148,845298,565806,359681,396927,442044,422573,1.0,1,1
22931,263828,316239,299737,254927,84459,100228,114420,118023,1.0,1,1
401409,0,4785,9515,7597,1951,2951,2599,6905,0.875,1,0
5861,994374,1341071,1294083,1012654,696837,618720,934085,791375,1.0,1,1
81876,74647,333037,408298,440871,319992,312444,422170,435254,1.0,1,1
55647,11742,12490,11957,5961,0,0,0,2574,0.625,1,0
23011,375676,465474,376729,143427,197470,133761,163397,184541,1.0,1,1
57403,36034,12432,11587,35716,57865,75854,69748,106627,1.0,1,1
51715,0,10350,6438,4608,0,0,0,0,0.375,0,0
53917,45561,33416,36600,31889,23111,27625,37821,25518,1.0,1,0
25837,0,0,0,0,0,0,0,0,0.0,0,0
5873,329176,552551,449587,202425,108377,122744,135280,137901,1.0,1,1
5874,8606,0,0,0,0,477,613,759,0.5,0,0
9364,0,7800,0,0,1221,4034,6265,3820,0.625,1,0
8934,91631,34072,55368,45260,53550,66633,62838,71351,1.0,1,1
5862,531317,613734,512909,268853,270929,279896,303956,364690,1.0,1,1
27314,0,1667,7607,1733,7881,11384,8930,5335,0.875,1,0
11031,6889,14905,27833,20278,32073,50795,27108,68912,1.0,1,1
10981,0,0,1105,0,5306,1732,2067,4521,0.625,1,0
9363,88608,179552,422493,59343,0,27511,0,24615,0.75,1,1
83452,7453,8245,27836,6498,6683,5204,3772,10993,1.0,1,0
83871,9682,18553,11670,0,17257,22727,9064,7792,0.875,1,0
11021,166700,268077,264777,166811,62462,77706,125005,121256,1.0,1,1
326624,8138,0,21025,16293,3971,0,10684,5339,0.75,1,0
23682,0,3201,0,3036,1694,0,4169,3424,0.625,1,0
54734,0,0,0,0,0,0,6114,0,0.125,0,0
116442,0,28686,23169,14671,25226,74265,36245,43182,0.875,1,1
5864,0,0,0,0,0,0,0,0,0.0,0,0
115827,0,0,4575,0,0,0,0,0,0.125,0,0
9545,17564,47303,31958,0,5768,10046,23478,8346,0.875,1,0
22930,93504,70893,74290,48377,45456,50114,41097,55850,1.0,1,0
25782,95737,92230,82794,49062,44170,44685,41493,60787,1.0,1,1
117177,0,1247,0,0,0,1027,548,1621,0.5,0,0
115273,0,0,0,0,0,0,0,0,0.0,0,0
339122,200513,359535,352092,131167,226851,369467,226867,403591,1.0,1,1
401258,15,160,52,19,66,0,13,20,0.875,1,0
5867,21080,18662,18365,7077,0,0,936,0,0.625,1,0
53916,61222,76455,40812,8584,73491,68245,65384,87633,1.0,1,1
5868,68222,62955,46913,36116,19960,18928,29889,27296,1.0,1,0
5869,35991,56461,56288,46550,81299,110763,132658,131436,1.0,1,1
5878,314387,451700,457518,404550,474724,413824,528167,614385,1.0,1,1
5870,865682,775322,894698,668920,398486,438822,467316,590039,1.0,1,1
51560,0,0,4689,836,0,0,0,0,0.25,0,0
7879,1648239,2009091,1676428,1483133,905658,915494,889788,1025459,1.0,1,1
338382,0,0,0,7200,0,0,0,0,0.125,0,0
4218,108267,439048,481332,441150,249581,221134,200650,297403,1.0,1,1
51762,4133,93404,242013,147340,199642,71761,146928,135013,1.0,1,1
9367,11819,52499,41316,39335,30590,30652,32026,22572,1.0,1,0
10567,0,36975,90580,50066,0,29134,0,46865,0.625,1,1
9135,42281,24837,23574,34816,23013,30815,32587,37322,1.0,1,0
79874,25845,15747,14971,22493,21330,18651,18263,29062,1.0,1,0
10244,26045,27599,21809,8341,10737,8389,4834,20587,1.0,1,0
23637,23434,20192,14211,11480,10145,10590,11529,15546,1.0,1,0
9910,6788,13581,14156,9356,9515,9380,6148,14997,1.0,1,0
5875,161653,141493,112519,61306,34325,44133,29594,51425,1.0,1,1
5876,40646,44293,36402,27462,11751,19013,9229,14005,1.0,1,0
5877,183300,102117,108665,81685,63364,66195,48762,86192,1.0,1,1
285282,25650,27372,23799,21762,19158,32465,40247,34686,1.0,1,0
55684,38754,64988,41906,48733,40074,43300,32777,53084,1.0,1,0
5880,10032220,9717680,9105347,6169073,5526393,7808906,4864728,7627284,1.0,1,1
29127,78299,86644,47125,76547,0,0,0,2747,0.625,1,1
5810,14996,9395,12193,0,5799,7113,2257,11759,0.875,1,0
5884,952,3244,4640,1192,1926,3752,2563,4862,1.0,1,0
56852,16148,19808,32852,24415,0,0,0,0,0.5,0,0
5885,186240,154977,164381,160745,144428,191338,182270,189116,1.0,1,1
5886,124245,108382,113545,94341,93797,148159,102987,147413,1.0,1,1
5887,717794,411703,406129,473269,353335,343483,441487,429995,1.0,1,1
10111,128800,138493,125395,103700,89785,75034,76362,106401,1.0,1,1
5888,7333,7015,3574,6843,0,0,0,0,0.5,0,0
10635,6357,5755,4849,3323,0,0,0,0,0.5,0,0
5889,13369,9334,7729,5389,0,0,0,0,0.5,0,0
25788,0,0,1856,1120,0,0,0,0,0.25,0,0
8438,0,0,0,0,0,0,0,0,0.0,0,0
23132,8225,7446,6470,1713,3107,2602,1655,3708,1.0,1,0
5883,0,0,0,0,5803,19186,9525,20639,0.5,0,0
8480,200499,190628,209395,130429,115804,122481,106345,157066,1.0,1,1
5894,10495,6603,10341,5618,1722,11292,2913,7929,1.0,1,0
